CustomerID,PersonalLoan_Owned,PersonalLoan_Amount,HomeLoan_Owned,HomeLoan_Amount,VehicleLoan_Owned,VehicleLoan_Amount,EducationLoan_Owned,EducationLoan_Amount,Insurance_Owned,Insurance_Amount,VehicleInsurance_Owned,VehicleInsurance_Amount,MutualFund_Owned,MutualFund_Amount,FixedDeposit_Owned,FixedDeposit_Amount,LastProductPurchased
52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,32500.0,0,0.0,1,245000.0,VehicleInsurance
53,1,544800.0,0,0.0,0,0.0,1,177100.0,0,0.0,1,13300.0,0,0.0,0,0.0,VehicleInsurance
54,1,284000.0,1,1694300.0,0,0.0,0,0.0,0,0.0,1,33400.0,0,0.0,0,0.0,VehicleInsurance
55,0,0.0,1,6673400.0,0,0.0,0,0.0,0,0.0,0,0.0,1,46300.0,0,0.0,HomeLoan
56,0,0.0,0,0.0,0,0.0,0,0.0,1,43400.0,0,0.0,0,0.0,0,0.0,Insurance
57,0,0.0,0,0.0,1,194300.0,1,183400.0,0,0.0,0,0.0,0,0.0,1,211200.0,VehicleLoan
58,0,0.0,0,0.0,1,209100.0,1,175000.0,1,31700.0,0,0.0,0,0.0,0,0.0,EducationLoan
59,0,0.0,1,4463600.0,0,0.0,0,0.0,0,0.0,1,7400.0,0,0.0,0,0.0,VehicleInsurance
60,0,0.0,0,0.0,0,0.0,0,0.0,1,35600.0,0,0.0,1,155700.0,0,0.0,Insurance
61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,26400.0,0,0.0,1,85100.0,VehicleInsurance
62,1,974000.0,1,1652800.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
63,0,0.0,1,1597900.0,0,0.0,0,0.0,1,28400.0,0,0.0,0,0.0,1,293200.0,Insurance
64,1,560400.0,0,0.0,1,1010900.0,0,0.0,0,0.0,0,0.0,0,0.0,1,378000.0,PersonalLoan
65,1,280900.0,1,2607000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
66,0,0.0,0,0.0,1,512700.0,0,0.0,0,0.0,0,0.0,0,0.0,1,139700.0,VehicleLoan
67,0,0.0,1,1061300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
68,0,0.0,1,3164100.0,0,0.0,0,0.0,1,27500.0,0,0.0,0,0.0,0,0.0,HomeLoan
69,0,0.0,0,0.0,1,275400.0,0,0.0,0,0.0,0,0.0,1,202800.0,0,0.0,VehicleLoan
70,0,0.0,1,3756700.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,143900.0,0,0.0,MutualFund
72,0,0.0,1,3690700.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
73,0,0.0,1,2621400.0,1,508800.0,0,0.0,0,0.0,0,0.0,0,0.0,1,154000.0,FixedDeposit
74,1,267700.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,180600.0,0,0.0,PersonalLoan
75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,39400.0,1,154600.0,0,0.0,VehicleInsurance
76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19500.0,0,0.0,1,363000.0,FixedDeposit
77,0,0.0,0,0.0,0,0.0,0,0.0,1,21800.0,1,10600.0,1,94300.0,0,0.0,VehicleInsurance
78,0,0.0,1,4471600.0,0,0.0,0,0.0,1,23900.0,0,0.0,0,0.0,0,0.0,HomeLoan
79,1,506800.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7500.0,0,0.0,0,0.0,PersonalLoan
80,0,0.0,1,1699800.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
81,0,0.0,1,3331400.0,1,314500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
82,0,0.0,0,0.0,1,870100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16900.0,0,0.0,0,0.0,VehicleInsurance
84,0,0.0,0,0.0,1,288000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,101300.0,FixedDeposit
85,0,0.0,1,2253100.0,0,0.0,1,176900.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
86,0,0.0,0,0.0,0,0.0,1,123400.0,0,0.0,0,0.0,0,0.0,1,299200.0,FixedDeposit
87,1,553000.0,0,0.0,1,394100.0,0,0.0,0,0.0,0,0.0,0,0.0,1,149800.0,FixedDeposit
88,0,0.0,0,0.0,0,0.0,0,0.0,1,21400.0,1,18500.0,0,0.0,1,125500.0,Insurance
89,1,468700.0,1,5421000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
90,1,309800.0,0,0.0,1,467000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
91,1,604600.0,0,0.0,1,814300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
92,0,0.0,0,0.0,1,527900.0,0,0.0,1,18200.0,0,0.0,0,0.0,0,0.0,Insurance
93,1,372400.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,220800.0,1,107300.0,MutualFund
94,1,233500.0,1,2011000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,115600.0,HomeLoan
95,0,0.0,1,5862300.0,0,0.0,1,88200.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
96,0,0.0,1,3187400.0,1,439400.0,0,0.0,1,29600.0,0,0.0,0,0.0,0,0.0,Insurance
97,0,0.0,0,0.0,1,546100.0,0,0.0,0,0.0,0,0.0,0,0.0,1,217300.0,FixedDeposit
98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,325500.0,FixedDeposit
99,0,0.0,0,0.0,1,867400.0,0,0.0,0,0.0,1,31300.0,1,138200.0,0,0.0,VehicleLoan
100,0,0.0,1,2538300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
101,0,0.0,0,0.0,1,404000.0,1,173600.0,0,0.0,0,0.0,0,0.0,1,935000.0,VehicleLoan
102,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21800.0,1,311500.0,0,0.0,VehicleInsurance
103,0,0.0,0,0.0,0,0.0,1,101700.0,0,0.0,0,0.0,0,0.0,1,100200.0,FixedDeposit
104,1,366700.0,0,0.0,0,0.0,1,153200.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
105,0,0.0,0,0.0,1,502400.0,1,196100.0,1,18200.0,0,0.0,0,0.0,0,0.0,EducationLoan
106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,26300.0,0,0.0,1,638400.0,VehicleInsurance
107,0,0.0,1,5944700.0,0,0.0,1,229900.0,0,0.0,0,0.0,0,0.0,1,41500.0,FixedDeposit
108,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20100.0,1,167800.0,0,0.0,MutualFund
109,0,0.0,1,2009800.0,0,0.0,0,0.0,0,0.0,1,11500.0,0,0.0,1,238700.0,HomeLoan
110,0,0.0,0,0.0,0,0.0,1,331100.0,0,0.0,1,33100.0,0,0.0,0,0.0,EducationLoan
111,0,0.0,1,3634800.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
112,0,0.0,1,2565700.0,0,0.0,1,301200.0,0,0.0,0,0.0,1,212000.0,0,0.0,EducationLoan
113,0,0.0,0,0.0,0,0.0,1,101500.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
114,0,0.0,1,4754200.0,0,0.0,0,0.0,1,17100.0,0,0.0,0,0.0,1,93900.0,Insurance
115,0,0.0,0,0.0,0,0.0,1,237200.0,0,0.0,1,19100.0,1,109200.0,0,0.0,EducationLoan
116,1,672300.0,1,859200.0,0,0.0,0,0.0,0,0.0,0,0.0,1,165500.0,0,0.0,MutualFund
117,1,250700.0,0,0.0,0,0.0,1,227600.0,0,0.0,0,0.0,0,0.0,1,180800.0,PersonalLoan
118,0,0.0,0,0.0,0,0.0,0,0.0,1,24800.0,0,0.0,0,0.0,0,0.0,Insurance
119,0,0.0,0,0.0,1,219200.0,1,105800.0,0,0.0,1,49500.0,0,0.0,0,0.0,VehicleInsurance
120,0,0.0,0,0.0,1,727100.0,0,0.0,0,0.0,0,0.0,1,56800.0,0,0.0,MutualFund
121,0,0.0,0,0.0,1,226400.0,0,0.0,0,0.0,1,58100.0,0,0.0,1,564500.0,VehicleInsurance
122,0,0.0,1,6521800.0,0,0.0,0,0.0,1,20100.0,0,0.0,0,0.0,1,171500.0,HomeLoan
123,0,0.0,0,0.0,1,776400.0,1,141700.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
124,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12700.0,0,0.0,1,134200.0,FixedDeposit
125,0,0.0,1,2119800.0,0,0.0,0,0.0,1,27100.0,0,0.0,1,98500.0,0,0.0,HomeLoan
126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,88300.0,1,55900.0,FixedDeposit
127,0,0.0,0,0.0,1,629900.0,0,0.0,0,0.0,0,0.0,1,174100.0,1,235300.0,FixedDeposit
128,0,0.0,1,5528600.0,0,0.0,0,0.0,1,16200.0,0,0.0,0,0.0,0,0.0,Insurance
129,0,0.0,0,0.0,0,0.0,0,0.0,1,19500.0,1,40500.0,1,252300.0,0,0.0,Insurance
130,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,60200.0,1,139000.0,MutualFund
131,1,349400.0,0,0.0,0,0.0,0,0.0,1,20200.0,0,0.0,1,154800.0,0,0.0,PersonalLoan
132,0,0.0,1,2624000.0,0,0.0,0,0.0,0,0.0,1,13900.0,1,91900.0,0,0.0,MutualFund
133,0,0.0,0,0.0,1,644300.0,1,391600.0,0,0.0,1,19400.0,0,0.0,0,0.0,VehicleInsurance
134,0,0.0,0,0.0,0,0.0,1,145100.0,0,0.0,1,35200.0,0,0.0,0,0.0,VehicleInsurance
135,1,524900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
136,1,268800.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,138900.0,PersonalLoan
137,0,0.0,0,0.0,1,568300.0,0,0.0,0,0.0,1,5900.0,0,0.0,0,0.0,VehicleInsurance
138,1,186700.0,1,1765200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
139,0,0.0,0,0.0,1,1346700.0,1,145700.0,0,0.0,1,19700.0,0,0.0,0,0.0,EducationLoan
140,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13300.0,0,0.0,1,103500.0,FixedDeposit
141,0,0.0,0,0.0,0,0.0,1,168000.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
142,1,497000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20500.0,0,0.0,0,0.0,VehicleInsurance
143,0,0.0,1,3327000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
144,0,0.0,0,0.0,0,0.0,1,237200.0,1,21100.0,0,0.0,0,0.0,0,0.0,Insurance
145,0,0.0,0,0.0,0,0.0,1,206000.0,0,0.0,1,13200.0,0,0.0,0,0.0,EducationLoan
146,0,0.0,0,0.0,1,369500.0,0,0.0,1,27500.0,0,0.0,0,0.0,1,238400.0,Insurance
147,0,0.0,1,7067300.0,0,0.0,1,187600.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
148,0,0.0,0,0.0,1,290500.0,1,96600.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
149,0,0.0,1,2225800.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
150,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33100.0,0,0.0,1,102900.0,FixedDeposit
151,0,0.0,0,0.0,1,370900.0,1,130000.0,0,0.0,0,0.0,1,156600.0,0,0.0,MutualFund
152,1,395000.0,0,0.0,0,0.0,0,0.0,1,27100.0,0,0.0,0,0.0,0,0.0,Insurance
153,0,0.0,0,0.0,0,0.0,1,204900.0,0,0.0,0,0.0,1,246500.0,1,386200.0,EducationLoan
154,0,0.0,0,0.0,0,0.0,1,200500.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
155,1,441900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
156,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17200.0,0,0.0,1,260200.0,VehicleInsurance
157,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,61100.0,1,188500.0,0,0.0,VehicleInsurance
158,0,0.0,1,3913400.0,1,312200.0,0,0.0,0,0.0,0,0.0,1,226000.0,0,0.0,VehicleLoan
159,1,477200.0,1,2022800.0,1,348500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
160,0,0.0,0,0.0,0,0.0,1,246400.0,0,0.0,0,0.0,0,0.0,1,140700.0,FixedDeposit
161,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,203200.0,FixedDeposit
162,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,49300.0,0,0.0,0,0.0,VehicleInsurance
163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,229000.0,0,0.0,MutualFund
164,0,0.0,1,7090600.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,HomeLoan
165,0,0.0,0,0.0,0,0.0,0,0.0,1,22200.0,0,0.0,0,0.0,0,0.0,Insurance
166,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,119200.0,FixedDeposit
167,0,0.0,1,2282400.0,0,0.0,0,0.0,1,14700.0,0,0.0,0,0.0,0,0.0,HomeLoan
168,0,0.0,1,6217700.0,0,0.0,0,0.0,1,15700.0,0,0.0,0,0.0,1,73200.0,HomeLoan
169,0,0.0,0,0.0,0,0.0,0,0.0,1,34000.0,0,0.0,0,0.0,0,0.0,Insurance
170,0,0.0,0,0.0,0,0.0,1,231000.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
171,1,424100.0,0,0.0,1,1109500.0,0,0.0,0,0.0,0,0.0,1,372300.0,0,0.0,VehicleLoan
172,0,0.0,1,2433900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100800.0,HomeLoan
173,0,0.0,1,968800.0,0,0.0,0,0.0,1,6800.0,0,0.0,0,0.0,0,0.0,HomeLoan
174,0,0.0,0,0.0,1,590600.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
175,0,0.0,0,0.0,1,756500.0,0,0.0,1,16900.0,0,0.0,0,0.0,0,0.0,VehicleLoan
176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15400.0,0,0.0,0,0.0,VehicleInsurance
177,0,0.0,0,0.0,1,233900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,68100.0,1,336300.0,MutualFund
179,0,0.0,1,5149000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,46700.0,HomeLoan
180,0,0.0,0,0.0,1,214500.0,1,225100.0,0,0.0,0,0.0,0,0.0,1,102000.0,FixedDeposit
181,0,0.0,0,0.0,1,658000.0,0,0.0,1,25300.0,0,0.0,0,0.0,1,132900.0,FixedDeposit
182,0,0.0,0,0.0,0,0.0,1,315500.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
183,0,0.0,0,0.0,0,0.0,1,127000.0,1,20800.0,1,24400.0,0,0.0,0,0.0,EducationLoan
184,1,481500.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18600.0,0,0.0,0,0.0,PersonalLoan
185,0,0.0,0,0.0,0,0.0,1,52600.0,0,0.0,1,52200.0,1,456000.0,0,0.0,MutualFund
186,0,0.0,0,0.0,0,0.0,0,0.0,1,17900.0,0,0.0,0,0.0,0,0.0,Insurance
187,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,329200.0,0,0.0,MutualFund
188,0,0.0,0,0.0,0,0.0,1,111700.0,0,0.0,1,6100.0,0,0.0,0,0.0,EducationLoan
189,0,0.0,0,0.0,0,0.0,1,92700.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
190,0,0.0,0,0.0,0,0.0,1,165500.0,0,0.0,1,33000.0,0,0.0,0,0.0,EducationLoan
191,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15900.0,0,0.0,0,0.0,VehicleInsurance
192,0,0.0,0,0.0,0,0.0,0,0.0,1,18100.0,0,0.0,1,38700.0,0,0.0,Insurance
193,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,195700.0,FixedDeposit
194,0,0.0,0,0.0,0,0.0,1,155500.0,1,22100.0,0,0.0,0,0.0,0,0.0,Insurance
195,0,0.0,0,0.0,0,0.0,1,163000.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
196,0,0.0,0,0.0,0,0.0,1,217700.0,1,26200.0,0,0.0,0,0.0,0,0.0,EducationLoan
197,1,187500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
198,0,0.0,1,4430700.0,0,0.0,0,0.0,0,0.0,1,35000.0,0,0.0,1,280100.0,FixedDeposit
199,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14400.0,0,0.0,0,0.0,VehicleInsurance
200,0,0.0,0,0.0,0,0.0,1,218400.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
201,0,0.0,1,2689200.0,0,0.0,0,0.0,0,0.0,0,0.0,1,705500.0,0,0.0,MutualFund
202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,41800.0,0,0.0,MutualFund
203,1,313300.0,1,4902100.0,0,0.0,0,0.0,0,0.0,1,15500.0,0,0.0,0,0.0,VehicleInsurance
204,0,0.0,0,0.0,1,701400.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,VehicleLoan
205,1,305200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,41400.0,0,0.0,0,0.0,VehicleInsurance
207,1,753500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
208,0,0.0,0,0.0,1,225500.0,0,0.0,0,0.0,0,0.0,1,166500.0,0,0.0,MutualFund
209,1,653800.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
210,0,0.0,0,0.0,1,400800.0,0,0.0,0,0.0,1,21500.0,0,0.0,0,0.0,VehicleLoan
211,0,0.0,0,0.0,1,469000.0,0,0.0,1,23400.0,1,29200.0,0,0.0,0,0.0,VehicleInsurance
212,0,0.0,0,0.0,1,798300.0,0,0.0,1,25300.0,0,0.0,0,0.0,0,0.0,Insurance
213,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,384300.0,1,91900.0,FixedDeposit
214,1,1058600.0,0,0.0,1,664200.0,0,0.0,1,19200.0,0,0.0,0,0.0,0,0.0,PersonalLoan
215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,154700.0,0,0.0,MutualFund
216,0,0.0,0,0.0,1,502600.0,0,0.0,0,0.0,1,11400.0,0,0.0,1,43300.0,FixedDeposit
217,1,752900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PersonalLoan
218,0,0.0,1,6438000.0,0,0.0,0,0.0,1,18900.0,0,0.0,1,101700.0,0,0.0,MutualFund
219,0,0.0,0,0.0,1,346800.0,0,0.0,0,0.0,1,19400.0,0,0.0,1,310300.0,VehicleLoan
220,0,0.0,0,0.0,0,0.0,0,0.0,1,24400.0,0,0.0,0,0.0,1,357100.0,Insurance
221,0,0.0,0,0.0,0,0.0,1,204300.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
222,0,0.0,0,0.0,0,0.0,1,290700.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
223,1,389200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,40000.0,0,0.0,MutualFund
224,0,0.0,0,0.0,0,0.0,0,0.0,1,19400.0,0,0.0,0,0.0,1,117600.0,FixedDeposit
225,0,0.0,0,0.0,0,0.0,1,225700.0,0,0.0,0,0.0,1,124100.0,0,0.0,MutualFund
226,0,0.0,0,0.0,0,0.0,1,302400.0,0,0.0,0,0.0,0,0.0,1,167300.0,FixedDeposit
227,0,0.0,0,0.0,0,0.0,0,0.0,1,25300.0,0,0.0,0,0.0,0,0.0,Insurance
228,0,0.0,1,5854300.0,0,0.0,1,222600.0,0,0.0,0,0.0,0,0.0,0,0.0,EducationLoan
